.pl 16959
CisloKarty;NazevZbozi;NazevZbozi2;MernaJednotka;NakupCena;SazbaD;Rabat;Pocet;VPal;VKart;VFol;MinFol;CisloDodavatele;NazevDodavatele;KodZbozi;PodKodZbozi;PrumProdDen;Priznak;Zobrazovat;Pozice;DodCislo
5160$;|Paleta ObyË - Proxim$; $;ks$;200.00$;21$;0.00$;0$;0$;0$;0$;N$;00006$;Proxim s.r.o. Pardubice$;0000$;0000$;0$; $;A$;6000$; 
5161$;||190111$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5162$;||201126$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5163$;Univerz·l Cif 5l Lemon$; $;kan$;158.80$;21$;27.10$;13$;0$;2$;0$;N$;00858$;Diversey »esk· republika s.r.o$;0002$;0001$;0$; $;A$;2I14$;7518659
5164$;\o\Rohoû textilnÌ Arcos 200x180cm Ëern·$; $;ks$;3024.00$;21$;28.00$;0$;0$;0$;0$;N$;01058$;VÏra NiûnÌkov· NIMPEX$;0000$;0000$;0$; $;A$; $; 
5165$;PÏna do koupele Elegance 1L Les$;br·t z hlubny$;ks$;15.70$;21$;27.20$;16$;0$;8$;0$;N$;00080$;HLUBNA chemickÈ v˝robnÌ$;0004$;0010$;0$; $;A$;3I46$;VK62T1277
5166$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5167$;Souprava smet·Ëek+lopatka HOME öed·$; $;ks$;91.26$;21$;15.10$;2$;0$;6$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0001$;0$;A$;A$;5M23$;5256536000
5168$;GumovÈ rukavice Economic L$; $;p·r$;9.22$;21$;25.30$;469$;0$;144$;0$;N$;00590$;Zempomarket a.s. BeËv·ry$;0009$;0001$;0$; $;A$;4E21$; 
5169$;édÌmaË k uklidovÈmu vozÌku plastov˝ SPL$;487,5$;ks$;493.18$;21$;35.80$;9$;0$;0$;0$;N$;00087$;Eastmop spol.s r.o.$;0003$;0007$;0$; $;A$;5G53$;21010SPL
5170$;\o\ToaletnÌ papÌr Gigant 2vrs.190 recykl$;120m$;rol$;13.75$;21$;28.00$;0$;0$;6$;0$;N$;00972$;BM-plus, spol.s r.o.$;0000$;0000$;1$; $;A$; $;01.02.05
5171$;\O\KelÌmek 0.18l na k·vu thermo 100ks$; $;tyË$;31.30$;21$;28.00$;0$;0$;0$;0$;N$;00245$;Lipa velkoobchod papirem s.r.o.$;0000$;0000$;0$; $;A$; $;2199
5172$;\o\S·Ëky do vysavaËe Bosch BBZ41FGXXL$; $;ks$;198.35$;21$;28.00$;0$;0$;0$;0$;N$;00683$;Elos s.r.o.$;0000$;0000$;0$; $;A$; $; 
5173$;\AU\Hadr tkan˝ 60x60$; $;ks$;20.22$;21$;28.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
5174$;\o\Stojan na odpad Pedalbag 3xvÌko$; $;ks$;6187.50$;21$;28.00$;0$;0$;0$;0$;N$;00087$;Eastmop spol.s r.o.$;0000$;0000$;0$; $;A$; $;193
5175$;OsvÏûovaË elek.Airwick NN LÈto 19ml$;19ml$;ks$;48.31$;21$;29.80$;13$;0$;6$;0$;N$;00021$;Benckiser s.r.o. Praha$;0002$;0010$;0$; $;A$;3G53$;5997321756516
5176$;\AU\NeutralizaËnÌ kameny 1kg$; $;kg$;145.00$;21$;28.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
5177$;||190528$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5178$;||190103$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5179$;\o\Barva S 2177/0131 0.75l 3v1$; $;ks$;176.40$;21$;30.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;3A12$; 
5180$;\o\Barva S 2177/0199 0.75l 3v1$; $;ks$;176.70$;21$;30.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;5A12$; 
5181$;\o\Barva S 2177/0240 0.75l 3v1$; $;ks$;176.40$;21$;30.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;3A12$; 
5182$;\O\CIF Descaler na vod.k·men 2l$; $;ks$;126.00$;21$;23.00$;0$;0$;6$;0$;N$;00858$;Diversey »esk· republika s.r.o$;0000$;0000$;0$;O$;A$;6000$;7522877
5183$;\o\JAR tablety do myËky Yellow 115ks$; $;ks$;379.00$;21$;28.00$;0$;0$;0$;0$;N$;00032$;Procter & Gamble Rakovnik$;0000$;0000$;0$; $;A$; $; 
5184$;\AU\Pytel 70x110cm/60mi modr˝$; $;ks$;2.93$;21$;28.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;2$; $;A$; $; 
5185$;\o\Stojan na dezinfekci - dlaûdice$; $;ks$;36.96$;21$;30.00$;0$;0$;0$;0$;N$;00995$;Stavebniny DEK a.s.$;0000$;0000$;0$; $;A$; $; 
5186$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5187$;Purex AMS 13kg do myËek$;alkalick˝ do myËek$;kan$;384.46$;21$;25.30$;8$;0$;0$;0$;N$;00602$;MPD plus RakovnÌk$;0002$;0015$;0$;O$;A$;6000$; 
5188$;\o\Bendurol Forte 5kg$; $;ks$;616.90$;21$;33.00$;0$;0$;2$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $; 
5189$;\o\Alobal 45cm x 150m 12mi$; $;ks$;255.10$;21$;28.00$;0$;0$;0$;0$;N$;00245$;Lipa velkoobchod papirem s.r.o.$;0000$;0000$;0$; $;A$;6000$;5133
5190$;\S1\M˝dlo Solvina 100g$; $;ks$;3.13$;21$;32.20$;7392$;0$;56$;0$;N$;00001$;Zenit s.r.o. »·slav$;0000$;0000$;0$; $;A$; $;455043
5191$;\o\Barva SU 2013/8140/8141 3.5l Ëerven·$; $;ks$;666.90$;21$;25.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;3A13$; 
5192$;||190204$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5193$;\AU\Sgrassa Brilla 750ml$; $;ks$;85.00$;21$;28.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
5194$;\o\S·Ëky do vysavaËe Karcher NT362ECO$;3ks KO65$;bal$;72.00$;21$;28.00$;0$;0$;0$;0$;N$;00713$;*$;0000$;0000$;0$; $;A$; $; 
5195$;||191218$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5196$;OpalovacÌ mlÈko Astrid F20 200ml+F10 80m$; $;bal$;112.24$;21$;25.90$;0$;0$;12$;0$;N$;00252$;Astrid Praha$;0004$;0012$;0$; $;A$;3h51$; 
5197$;Pr·öek Rex 18d·vek na bÌlÈ$;1.4kg$;ks$;46.77$;21$;51.10$;17$;0$;8$;0$;N$;00030$;Henkel CR s.r.o. Praha$;0001$;0001$;0$; $;A$;2C13$; 
5198$;\o\Stojan na dezinfekci - örouby$; $;ks$;4.80$;21$;30.00$;0$;0$;0$;0$;N$;00982$;Vrabec a Vrabec s.r.o.$;0000$;0000$;0$; $;A$; $; 
5199$;||200108$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5200$;Rouöka 3vr.zdravotnick· netkan· textilie$; $;ks$;1.30$;21$;126.90$;2801$;0$;50$;50$;A$;00586$;FLEXOBAL s.r.o.$;0010$;0003$;0$; $;A$;6000$;75.0081
5201$;\o\DeLonghi 500ml odv·pÚovaË pro k·vova$; $;ks$;172.00$;21$;28.00$;0$;0$;0$;0$;N$;00243$;Antalon s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
5202$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5203$;\o\Vata obvazov· skl·dan· 500g$; $;ks$;89.47$;21$;28.00$;0$;0$;0$;0$;N$;00822$;LÈk·rna NISA$;0000$;0000$;0$; $;A$;2I13$; 
5204$;Pr·öek Bonux 20d·vek Color$;1.5kg$;ks$;44.63$;21$;43.70$;24$;0$;8$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0001$;0001$;3$; $;A$;2B23$;757086
5205$;||181106$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5206$;\o\Pap.ruË.ZZ 2vr.403831 3150ks$;papernet$;kar$;348.00$;21$;28.60$;0$;0$;0$;0$;N$;00639$;HYGOTREND, s.r.o.$;0000$;0000$;0$; $;A$; $; 
5207$;\S1\M˝dlo dÏtskÈ he¯m·nek$; $;ks$;7.56$;21$;23.00$;0$;0$;42$;0$;N$;00001$;Zenit s.r.o. »·slav$;0000$;0000$;0$; $;A$;3F42$; 
5208$;\o\SG Satur Pacific 500ml$; $;ks$;10.82$;21$;28.00$;0$;0$;12$;0$;N$;00219$;Alter s.r.o. Hradec Kralove$;0000$;0000$;0$; $;A$; $;80115003
5209$;\O\ToaletnÌ papÌr Gigant 2vrs.260 recykl$;75% bÏlost 291m$;ks$;24.60$;21$;28.00$;0$;0$;6$;0$;N$;00972$;BM-plus, spol.s r.o.$;0000$;0000$;2$;O$;A$;6000$;01.02.04
5210$;Smet·Ëek PE obyË. YA  26x3,5cm$; $;ks$;11.20$;21$;35.80$;45$;0$;24$;0$;N$;00975$;Velkoobchod FAVE s.r.o.$;0007$;0003$;1$; $;A$;5M21$;120001
5211$;||190528$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5212$;RuËnÌk frotÈ Comfort 50x100cm zelen˝$;500g    bude v b¯eznu$;ks$;52.90$;21$;30.50$;104$;0$;50$;0$;N$;00640$;PROFOD s.r.o.$;0003$;0009$;0$; $;A$;2M51$;1904
5213$;\D\MD Special spray 300ml$; $;ks$;46.21$;21$;23.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
5214$;Krezosan Fresh Plus 5l dezinf.bezoplach.$; $;kan$;194.64$;21$;26.20$;10$;0$;0$;0$;N$;00038$;TATRACHEMA CZ spol.s.r.o.$;0010$;0002$;0$; $;A$;2G23$;1195BM
5215$;\o\Ol.Shell HelixUltra ECT C2/C3 4l OW30$; $;ks$;602.80$;21$;23.00$;0$;0$;0$;0$;N$;00228$;OMA CZ, a.s. Straz p.R.$;0000$;0000$;0$; $;A$;0000$; 
5216$;\o\Olej Castrol EDGE FST 5W-30 5l$; $;ks$;1120.96$;21$;21.00$;0$;0$;0$;0$;N$;00228$;OMA CZ, a.s. Straz p.R.$;0000$;0000$;0$; $;A$; $; 
5217$;N·dobÌ Jar 450ml Pome granate$;hustota 1.025-1.030 g/cm3$;ks$;17.78$;21$;26.40$;694$;1344$;21$;0$;N$;00032$;Procter & Gamble Rakovnik$;0002$;0002$;18$; $;A$;1B17$; 
5218$;\o\Rukavice komfort Tern/Zoro vel.L$; $;p·r$;18.00$;21$;28.00$;0$;0$;120$;12$;N$;00449$;Canis Safety a.s.$;0000$;0000$;0$; $;A$; $; 
5219$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5220$;Alpa gel Lesana bylinkov˝ 100ml$; $;ks$;28.82$;21$;40.00$;23$;0$;10$;0$;N$;00066$;Alpa s.r.o. Velke Mezirici$;0004$;0012$;0$; $;A$;3H54$;829102
5221$;\o\Ravak Cleaner 500ml$;Martin od Richter LBC$;ks$;72.52$;21$;28.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5222$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5223$;UtÏrka houbov· 3ks Antibakteri·lnÌ$; $;bal$;34.30$;21$;25.00$;185$;0$;22$;0$;N$;00590$;Zempomarket a.s. BeËv·ry$;0002$;0009$;0$; $;A$;2M21$; 
5224$;\o\Rohoû textilnÌ Arcos 115x170cm Ëer/ol$; $;ks$;2388.00$;21$;30.00$;0$;0$;0$;0$;N$;01058$;VÏra NiûnÌkov· NIMPEX$;0000$;0000$;0$; $;A$;3000$; 
5225$;\o\Pr·öek Ariel 13kg  Profesional$;V˝prodej$;ks$;659.90$;21$;11.30$;0$;0$;0$;0$;N$;00032$;Procter & Gamble Rakovnik$;0000$;0000$;0$; $;A$; $; 
5226$;Mop NN bavlnÏn˝ prov·z. hrub˝ z·vit 300g$;29cm$;ks$;29.50$;21$;30.80$;144$;0$;35$;0$;N$;00975$;Velkoobchod FAVE s.r.o.$;0003$;0005$;3$; $;A$;5I16$;171008
5227$;\o\Longlife Diamont 10l$; $;ks$;1499.00$;21$;27.80$;0$;0$;0$;0$;N$;00641$;HMS-hygienickÈ systÈmy / Koder$;0000$;0000$;0$; $;A$; $; 
5228$;\AU\PracÌ pr·öek Ariel 100d·vek$; $;ks$;566.06$;21$;23.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
5229$;\KN\Barva Kirol Sicherungslack$; $;ks$;119.11$;21$;33.40$;0$;0$;50$;0$;N$;00608$;Farben Kiroff Technik$;0000$;0000$;2$; $;A$;3A23$; 
5230$;PapÌrovÈ ruËnÌky role 3vr Tris 26cm/500u$;n·vin 147m celuloza$;rol$;131.71$;21$;25.40$;200$;84$;2$;0$;N$;00994$;STEPA s.r.o.$;0005$;0003$;2$; $;A$;4C21$;501 200500
5231$;||180530$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5232$;\o\Cleamen 301/401 1l$; $;ks$;115.50$;21$;23.00$;0$;0$;12$;0$;N$;00638$;Cormen Byst¯ice$;0000$;0000$;0$; $;A$; $; 
5233$;||201110$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5234$;\D\Mefisto tekut˝ pÌsek 600$; $;ks$;18.02$;21$;23.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝-$;0000$;0000$;0$; $;A$; $; 
5235$;||200401$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5236$;D·vkovaË Bezdotyk.m˝dla a dezinf.1l$;na m˝dlo,vodu, gel     123x114x261mm$;ks$;1499.00$;21$;30.00$;1$;0$;0$;0$;N$;00972$;BM-plus, spol.s r.o.$;0005$;0005$;0$;D$;A$;5E42$;090316
5237$;||190111$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5238$;ZubnÌ pasta Odol Whitening 75ml$; $;ks$;17.40$;21$;49.40$;22$;0$;12$;0$;N$;00167$;GlaxoSmithKline spol.s r.o.$;0004$;0005$;0$; $;A$;5F22$; 
5239$;\o\Rukavice vinyl M 100ks pudrovanÈ$; $;kra$;138.60$;21$;30.00$;0$;0$;10$;0$;N$;00465$;Osapo s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
5240$;\o\Pap.ruË.role Harmony 2vr PK Midi 7371$;pro NKU 2020-2023$;rol$;18.60$;21$;23.00$;0$;0$;12$;0$;N$;00981$;Miroslav KuËera - Kuku papÌr$;0000$;0000$;0$; $;A$; $; 
5241$;\O\ätetec z·roh·k 2.5 PROFI$; $;ks$;18.50$;21$;21.00$;0$;0$;0$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0000$;0000$;0$; $;A$; $; 
5242$;\O\ZK X$; $;ks$;8.47$;21$;28.00$;0$;0$;0$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0000$;0000$;0$; $;A$; $; 
5243$;\O\Kart·Ë zkumavka 12 2521/726$; $;ks$;14.94$;21$;26.00$;0$;0$;0$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0000$;0000$;0$; $;A$; $; 
5244$;\o\OsvÏûovaË Gel Brise DUO Marine 2x150g$; $;duo$;51.80$;21$;38.60$;0$;0$;12$;0$;N$;00698$;Apex Central Europe s.r.o.$;0000$;0000$;1$; $;A$;2N51$; 
5245$;||200729$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5246$;\O\Winterhalter P300 /P30TK/10kg$; $;ks$;1020.00$;21$;28.00$;0$;0$;0$;0$;N$;00954$;Winterhalter$;0000$;0000$;0$; $;A$;2F34$; 
5247$;||180530$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5248$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5249$;\O\Winterhalter F420 /F44/ 12kg$;NC2019$;ks$;1120.00$;21$;28.00$;0$;0$;0$;0$;N$;00954$;Winterhalter$;0000$;0000$;0$; $;A$;6000$; 
5250$;\O\Winterhalter F865 Plus/F65/ 25kg$;NC 2019$;ks$;2200.00$;21$;28.00$;0$;0$;0$;0$;N$;00954$;Winterhalter$;0000$;0000$;0$; $;A$;6000$;20000378
5251$;\O\Winterhalter B100 N-opl. 10l$;NC 2019$;kan$;880.00$;21$;28.00$;0$;0$;0$;0$;N$;00954$;Winterhalter$;0000$;0000$;0$; $;A$; $; 
5252$;||201201$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5253$;||191219$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5254$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5255$;Hadr ËistÌcÌ bÌl˝ !!!! 10kg        0%DPH$; $;pyt$;150.00$;0$;26.30$;19$;0$;0$;0$;N$;01099$;Wiltex s.r.o.$;0003$;0001$;0$;P$;A$;6000$; 
5256$;||190103$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5257$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5258$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5259$;||181106$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5260$;\o\Okna Iron 500ml rozpraöovaË$; $;ks$;13.12$;21$;51.20$;0$;0$;10$;0$;N$;00029$;Severochema v.d. Liberec$;0000$;0000$;0$; $;A$; $; 
5261$;\o\Leifheit Plus mop na okna s tyËÌ 3v1$; $;ks$;409.86$;21$;30.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$;6000$; 
5262$;\o\Mop NN mikro Sprint Plus 40c modr˝ pr$; $;ks$;149.00$;21$;23.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
5263$;||180530$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;8$;A$;00000$; $;0000$;0000$;0$; $;A$; $; 
5264$;\o\Baterie GP monoËl·nek mal˝$; $;ks$;16.07$;21$;23.00$;0$;0$;0$;0$;N$;00245$;Lipa velkoobchod papirem s.r.o.$;0000$;0000$;0$; $;A$; $; 
5265$;Pr·öek Bonux 60d·vek Color$;4.5kg$;ks$;136.90$;21$;33.60$;18$;0$;0$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0001$;0001$;1$; $;A$;2B14$;759054
5266$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5267$;\O\SÌùka na pranÌ v praËce 50x50cm$; $;Ks$;24.00$;21$;28.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5268$;\o\Alpa 160ml konopÌ$; $;ks$;33.06$;21$;66.50$;0$;0$;12$;0$;N$;00066$;Alpa s.r.o. Velke Mezirici$;0000$;0000$;0$; $;A$;7000$; 
5269$;ZubnÌ pasta Colgate Triple Action 100ml$; $;ks$;17.62$;21$;25.50$;66$;0$;48$;12$;N$;00253$;Colgate - Palmolive$;0004$;0005$;2$; $;A$;5F23$;7891024132074
5270$;||200526$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5271$;\o\Stojan na odpad pedalbag 4xvÌko$; $;ks$;9350.00$;21$;23.00$;0$;0$;0$;0$;N$;00517$;Simply Clean s.r.o.$;0000$;0000$;0$; $;A$; $; 
5272$;\o\Barva C 2001/4550 9l modr·$; $;ks$;1392.70$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$; $; 
5273$;\o\Taxat Plus 5kg$; $;ks$;844.00$;21$;28.00$;0$;0$;4$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $; 
5274$;\o\VlhËenÈ ubrousky palub.desku 30ks$; $;ks$;26.30$;21$;63.20$;0$;0$;8$;0$;N$;00228$;OMA CZ, a.s. Straz p.R.$;0000$;0000$;0$; $;A$; $; 
5275$;||201111$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5276$;\o\Barva S 2122/0199 0.6l Ëern·$; $;ks$;105.78$;21$;32.00$;0$;0$;6$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;3A13$;217624
5277$;\o\Dezon uni 5l-desinfekce$; $;ks$;60.81$;21$;21.00$;0$;0$;3$;0$;N$;01003$;Bena Sonet$;0000$;0000$;0$; $;A$;6000$; 
5278$;\P\Lak.tuû.HFB380090 st¯Ìbrn· brilli$; $;ks$;134.76$;21$;30.00$;0$;0$;0$;0$;N$;00738$;AUTO GREMOS, spol. s r.o.$;0000$;0000$;0$; $;A$;2F13$; 
5279$;||190111$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5280$;\o\PAD super 250x120 zelen˝$; $;ks$;25.00$;21$;23.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
5281$;DezinfekËnÌ p¯Ìpravek na ruce 3l bezopl.$;z·ruka 24mÏs$;kan$;132.65$;21$;30.20$;127$;180$;0$;0$;N$;00029$;Severochema v.d. Liberec$;0010$;0001$;0$;A$;A$;3D21$;1073407
5282$;DezinfekËnÌ p¯Ìpravek na ruce 1l bezopl.$;z·ruka 24mÏs$;ks$;49.20$;21$;29.70$;199$;544$;8$;0$;N$;00029$;Severochema v.d. Liberec$;0010$;0001$;0$;A$;A$;2F00$;1073406
5283$;||181204$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5284$;\o\Barva S 2177/0622 0.75l 3v1$; $;ks$;176.70$;21$;30.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;7000$; 
5285$;Pampers Jumbo Ë.5 Junior 11-16kg 64ks$;bal 64ks i 78ks$;ks$;306.03$;21$;28.00$;6$;0$;0$;0$;N$;00032$;Procter & Gamble Rakovnik$;0004$;0008$;0$; $;A$;5F43$;195695
5286$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5287$;\o\M˝dlo HIT 100g$;na tÈto kartÏ bylo Pretty$;ks$;3.10$;21$;60.00$;0$;7840$;56$;0$;N$;00001$;Zenit s.r.o. »·slav$;0000$;0000$;12$; $;A$;2E12$; 
5288$;\o\UtÏrka Polifix ProfiutÏrka modr· 10ks$; $;bal$;221.00$;21$;28.00$;0$;0$;0$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;0$; $;A$; $;110429
5289$;\o\Ubrousky 2vr.33x33cm 50ks bÌlÈ$; $;Ks$;14.20$;21$;23.00$;0$;0$;48$;0$;N$;00217$;Wimex s.r.o. Nachod$;0000$;0000$;0$; $;A$; $;86500
5290$;\S1\PÌsek tekut˝ Real 600g obyË$; $;ks$;19.40$;21$;27.30$;0$;864$;18$;0$;N$;00001$;Zenit s.r.o. »·slav$;0000$;0000$;0$; $;A$; $; 
5291$;||190111$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5292$;\o\Barva S 2819/0620 3.5l$; $;ks$;653.60$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
5293$;\o\PAD ruËnÌ 250x120 Ëerven$; $;ks$;25.00$;21$;28.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
5294$;\O\OsvÏûovaË Glade 300ml mix$; $;ks$;27.60$;21$;23.00$;0$;0$;0$;0$;N$;00072$;Johnson SC s.r.o.$;0000$;0000$;1$; $;A$;3F00$; 
5295$;\o\s·Ëek celof·nov˝  170x270mm$; $;ks$;1.01$;21$;33.00$;0$;0$;100$;0$;N$;00245$;Lipa velkoobchod papirem s.r.o.$;0000$;0000$;0$; $;A$; $; 
5296$;éiletky Gillete Mach 3 Turbo strojek$; $;ks$;178.45$;21$;36.60$;3$;0$;6$;0$;N$;00032$;Procter & Gamble Rakovnik$;0004$;0012$;0$; $;A$;3I51$; 
5297$;\o\Vako 120J + vÌka$; $;ks$;6608.40$;21$;23.00$;0$;0$;0$;0$;N$;00800$;Ing.Petr Tr·vnÌk$;0000$;0000$;0$; $;A$; $; 
5298$;\o\Mop drû·k Unger 3druky$; $;ks$;755.00$;21$;25.00$;4$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$;5G51$; 
5299$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
5300$;\o\Barva S 2819/0108 9l$; $;ks$;1179.90$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$; $; 
5301$;|Paleta EUR - Diversey$; $;ks$;0.00$;21$;0.00$;0$;0$;0$;0$;N$;00858$;Diversey »esk· republika s.r.o$;0000$;0000$;0$;S$;A$;6000$; 
